,lat,lng,block,street_name,postal
19145,1.394219766,103.9030537,192B,RIVERVALE DR,542192
19146,1.393173695,103.9064944,185C,RIVERVALE CRES,543185
19147,1.392863455,103.9050704,186C,RIVERVALE DR,543186
19148,1.395221627,103.9048086,188C,RIVERVALE DR,543188
19149,1.395401884,103.9033976,189C,RIVERVALE DR,543189
19150,1.394636749,103.9029486,192C,RIVERVALE DR,543192
19151,1.393866998,103.9063512,185D,RIVERVALE CRES,544185
19152,1.393429316,103.9054421,186D,RIVERVALE DR,544186
19153,1.394952997,103.9040086,188D,RIVERVALE DR,544188
19154,1.392354298,103.9062606,150,RIVERVALE CRES,540150
19155,1.392023344,103.9058975,151,RIVERVALE CRES,540151
19156,1.391778268,103.9062131,152,RIVERVALE CRES,540152
19157,1.391365272,103.9066012,153,RIVERVALE CRES,540153
19158,1.391035892,103.9069091,154,RIVERVALE CRES,540154
19159,1.390698662,103.9072088,155,RIVERVALE CRES,540155
19160,1.391108696,103.9074281,156,RIVERVALE CRES,540156
19161,1.386455435,103.9031579,123,RIVERVALE DR,540123
19162,1.387619711,103.9021587,124,RIVERVALE DR,540124
19163,1.38604164,103.9029006,123A,RIVERVALE DR,541123
19164,1.388133068,103.9021761,124A,RIVERVALE DR,541124
19165,1.386177785,103.9026187,123B,RIVERVALE DR,542123
19166,1.386408522,103.9022221,123C,RIVERVALE DR,543123
19167,1.386844965,103.9021921,123D,RIVERVALE DR,544123
19168,1.386649169,103.9027247,123E,RIVERVALE DR,545123
19169,1.393279532,103.9019417,193,RIVERVALE DR,540193
19170,1.392609562,103.9015926,194,RIVERVALE DR,540194
19171,1.392824178,103.9024002,195,RIVERVALE DR,540195
19172,1.392836795,103.9031463,196,RIVERVALE DR,540196
19173,1.392607205,103.9035635,197,RIVERVALE DR,540197
19174,1.390454154,103.9051029,142,RIVERVALE CRES,540142
19175,1.390065934,103.9057234,143,RIVERVALE DR,540143
19176,1.389169723,103.9059303,144,RIVERVALE DR,540144
19177,1.389900449,103.9060703,145,RIVERVALE DR,540145
19178,1.390496473,103.9061572,146,RIVERVALE DR,540146
19179,1.390528991,103.9056092,147,RIVERVALE CRES,540147
19180,1.390762155,103.9051958,148,RIVERVALE CRES,540148
19181,1.391559981,103.9054038,149,RIVERVALE CRES,540149
19182,1.388970364,103.9030448,125,RIVERVALE ST,540125
19183,1.389060217,103.9024005,126,RIVERVALE ST,540126
19184,1.390593603,103.9022135,127,RIVERVALE ST,540127
19185,1.390490496,103.9026885,128,RIVERVALE ST,540128
19186,1.389868754,103.902651,129,RIVERVALE ST,540129
19187,1.389445039,103.9026532,130,RIVERVALE ST,540130
19188,1.389344248,103.9030816,131,RIVERVALE ST,540131
19189,1.390029037,103.9035173,132,RIVERVALE ST,540132
19190,1.3886426,103.9036355,133,RIVERVALE ST,540133
19191,1.387864677,103.9046729,134,RIVERVALE ST,540134
19192,1.388141051,103.905022,135,RIVERVALE ST,540135
19193,1.388970715,103.9049674,136,RIVERVALE ST,540136
19194,1.389102725,103.9048191,137,RIVERVALE ST,540137
19195,1.38864119,103.9046235,138,RIVERVALE ST,540138
19196,1.388870192,103.9042956,139,RIVERVALE ST,540139
19197,1.389375595,103.9037054,140,RIVERVALE ST,540140
19198,1.38977585,103.9039686,141,RIVERVALE ST,540141
19199,1.38829484,103.9031585,124B,RIVERVALE DR,542124
19200,1.388096407,103.9027208,124C,RIVERVALE DR,543124
19201,1.385337361,103.901841,118,RIVERVALE DR,540118
19202,1.387855124,103.9083929,157A,RIVERVALE CRES,541157
19203,1.388720188,103.9068691,158A,RIVERVALE CRES,541158
19204,1.387860191,103.9072896,159A,RIVERVALE CRES,541159
19205,1.387631064,103.9082329,157B,RIVERVALE CRES,542157
19206,1.38841338,103.9066762,158B,RIVERVALE CRES,542158
19207,1.387758502,103.9077291,157C,RIVERVALE CRES,543157
19208,1.38818826,103.9071458,158C,RIVERVALE CRES,543158
19209,1.388086614,103.9078891,157D,RIVERVALE CRES,544157
19210,1.38841932,103.9072419,158D,RIVERVALE CRES,544158
19211,1.328163379,103.863446,38,MAR THOMA RD,328712
19212,1.316062495,103.9426082,9,RIVIERA DR,467202
19213,1.315698104,103.9426957,11,RIVIERA DR,467203
19214,1.316206205,103.9421875,15,RIVIERA DR,467205
19215,1.37989465,103.962744,193,JLN LOYANG BESAR,506928
19216,1.347541355,103.8413267,11,BISHAN ST 21,573943
19217,1.291112089,103.8378213,100,ROBERTSON QUAY,238250
19218,1.290271272,103.8373429,88,ROBERTSON QUAY,238247
19219,1.293092292,103.8405386,18,TONG WATT RD,238010
19220,1.291168587,103.8419856,15,MERBAU RD,239032
19221,1.291900316,103.8414749,11,UNITY ST,237995
19222,1.316708618,103.8283577,35,ROBIN RD,258210
19223,1.318469202,103.8281437,1,ROBIN DR,258261
19224,1.318783631,103.8282067,3,ROBIN DR,258263
19225,1.319155753,103.8283306,7,ROBIN DR,258268
19226,1.319232244,103.828062,9,ROBIN DR,258269
19227,1.317691725,103.8287695,25,ROBIN RD,258203
19228,1.318311304,103.8287945,7A,ROBIN RD,258185
19229,1.318279219,103.8285812,11A,ROBIN RD,258191
19230,1.279282329,103.8488164,112,ROBINSON RD,68902
19231,1.277752784,103.8484289,77,ROBINSON RD,68896
19232,1.279261717,103.8493458,61,ROBINSON RD,68893
19233,1.279591913,103.8495472,39,ROBINSON RD,68911
19234,1.278266144,103.8481497,144,ROBINSON RD,68908
19235,1.280934745,103.8498225,50,ROBINSON RD,68882
19236,1.321295632,103.8525261,221,BALESTIER RD,329928
19237,1.302533724,103.8217978,6B,ROCHALIE DR,248237
19238,1.335841135,103.8836243,30,SHAW RD,367957
19239,1.314044257,103.8419229,188,KENG LEE RD,308414
19240,1.307234615,103.7871976,23,ROCHESTER PK,139234
19241,1.313156056,103.9155414,157,LOR L TELOK KURAU,425584
19242,1.349402254,103.8792053,38,LOR ONG LYE,536407
19243,1.349179999,103.8786577,42,LOR ONG LYE,536412
19244,1.309869094,103.8931326,17,ROSE LANE,437377
19245,1.307619269,103.8997154,10,HAIG AVE,438865
19246,1.310486481,103.8938238,2,ROSE LANE,437384
19247,1.329900549,103.7773637,479,CLEMENTI RD,599476
19248,1.330086521,103.7769826,493,CLEMENTI RD,599483
19249,1.330300319,103.7773921,501,CLEMENTI RD,599487
19250,1.31596822,103.8433915,32,LINCOLN RD,308362
19251,1.431164518,103.7853739,1,ROSEWOOD DR,737934
19252,1.431115927,103.7856177,3,ROSEWOOD DR,737935
19253,1.431114141,103.7858465,5,ROSEWOOD DR,737936
19254,1.431100128,103.7861099,7,ROSEWOOD DR,737937
19255,1.431402388,103.7865905,9,ROSEWOOD DR,737938
19256,1.43139734,103.786708,11,ROSEWOOD DR,737939
19257,1.43144546,103.7869984,13,ROSEWOOD DR,737940
19258,1.429457293,103.7858398,61,ROSEWOOD DR,737873
19259,1.429446076,103.7863048,63,ROSEWOOD DR,737874
19260,1.429013168,103.7863477,65,ROSEWOOD DR,737875
19261,1.42896869,103.7858014,67,ROSEWOOD DR,737876
19262,1.322590239,103.8356623,11N,MOUNT ROSIE RD,308067
19263,1.362898025,103.8791064,37,ROSYTH RD,546200
19264,1.362898255,103.8767783,23B,ROSYTH RD,546180
19265,1.306066014,103.8545016,632,VEERASAMY RD,200632
19266,1.305706696,103.8549432,633,VEERASAMY RD,200633
19267,1.306060391,103.8551088,634,VEERASAMY RD,200634
19268,1.306588502,103.8552187,635,VEERASAMY RD,200635
19269,1.304325999,103.9040511,50,EAST COAST RD,428769
19270,1.284720342,103.8499654,3,PHILLIP ST,48693
19271,1.302623658,103.8211079,287,TANGLIN RD,247940
19272,1.284974576,103.8500252,1,PHILLIP ST,48692
19273,1.28984245,103.7780752,330,PASIR PANJANG RD,118655
19274,1.320571566,103.8432193,99,IRRAWADDY RD,329568
19275,1.306908906,103.8301748,370,ORCHARD RD,238870
19276,1.312230392,103.9063769,11,PULASAN RD,424379
19277,1.312230392,103.9063769,13B,PULASAN RD,424380
19278,1.311288027,103.8762857,8,LOR 6 GEYLANG,399242
19279,1.326109994,103.874967,35,TANNERY RD,347740
19280,1.326509466,103.8756704,80,GENTING LANE,349565
19281,1.327248319,103.8745554,52,GENTING LANE,349560
19282,1.326852468,103.8743231,54,GENTING LANE,349562
19283,1.337883313,103.8986497,8,KAKI BT RD 2,417841
19284,1.305876116,103.9044933,113,EAST COAST RD,428803
19285,1.288575947,103.8078682,8,JLN RUMAH TINGGI,150008
19286,1.288816153,103.8082053,9,JLN RUMAH TINGGI,150009
19287,1.287965957,103.8089558,35,JLN RUMAH TINGGI,150035
19288,1.288501554,103.8087768,36,JLN RUMAH TINGGI,150036
19289,1.289229289,103.8091934,37,JLN RUMAH TINGGI,150037
19290,1.288633659,103.8096439,38,JLN RUMAH TINGGI,150038
19291,1.288633343,103.8100159,39,JLN RUMAH TINGGI,151039
19292,1.288632893,103.8105346,40,JLN RUMAH TINGGI,151040
19293,1.294883829,103.8280873,2,SHANGHAI RD,248209
19294,1.293800931,103.842145,233,RIVER VALLEY RD,238291
19295,1.29434105,103.8284403,461,RIVER VALLEY RD,248346
19296,1.294341051,103.8284403,463,RIVER VALLEY RD,248348
19297,1.294341051,103.8284403,465,RIVER VALLEY RD,248350
19298,1.294341051,103.8284403,469,RIVER VALLEY RD,248354
19299,1.295605203,103.8294069,396,RIVER VALLEY RD,248289
19300,1.279905078,103.8014221,10,HYDERABAD RD,119579
19301,1.376997168,103.8747375,55,SERANGOON NTH AVE 4,555859
19302,1.334888732,103.7064094,333,BOON LAY WAY,649848
19303,1.277696369,103.8169097,2,TELOK BLANGAH WAY,98803
19304,1.344711073,103.9417012,1A,TAMPINES ST 92,528882
19305,1.329807341,103.8544044,293,LOR 6 TOA PAYOH,319387
19306,1.424298297,103.8409023,60,YISHUN AVE 4,769027
19307,1.30733965,103.8243565,11A,NASSIM RD,258379
19308,1.307679254,103.8241712,11B,NASSIM RD,258463
19309,1.273898263,103.8429218,250,TG PAGAR RD,88541
19310,1.334115344,103.8636548,1,SORBY ADAMS DR,357689
19311,1.298150708,103.8080451,11,JLN PENJARA,149380
19312,1.392288476,103.9033461,72,ST. ANNE'S WOOD,545216
19313,1.391806911,103.9032572,46,ST. ANNE'S WOOD,545226
19314,1.392313583,103.9030019,41,ST. ANNE'S WOOD,545231
19315,1.391602322,103.9035141,34,ST. ANNE'S WOOD,545238
19316,1.391248641,103.9033416,16,ST. ANNE'S WOOD,545256
19317,1.324804139,103.8641791,98,ST. FRANCIS RD,328074
19318,1.323723796,103.8629951,9,ST. GEORGE'S RD,320009
19319,1.323746488,103.8634122,10,ST. GEORGE'S RD,320010
19320,1.322923267,103.8632305,11,ST. GEORGE'S RD,320011
19321,1.323234557,103.8627325,13,ST. GEORGE'S RD,320013
19322,1.323729593,103.8620884,14,ST. GEORGE'S RD,320014
19323,1.324471341,103.8619367,15,ST. GEORGE'S RD,320015
19324,1.324351254,103.8623603,16,ST. GEORGE'S RD,320016
19325,1.324061597,103.8628338,18,ST. GEORGE'S RD,320018
19326,1.324992913,103.8630499,23,ST. GEORGE'S RD,320023
19327,1.324739676,103.8628602,20,ST. GEORGE'S RD,321020
19328,1.324786153,103.8621944,21,ST. GEORGE'S RD,321021
19329,1.325204757,103.8624453,22,ST. GEORGE'S RD,321022
19330,1.3216685,103.8627186,26B,ST. GEORGE'S LANE,322026
19331,1.306159207,103.9018328,41,CEYLON RD,429630
19332,1.26474488,103.8248208,3,SENTOSA GATEWAY,98544
19333,1.332779662,103.8412033,490,THOMSON RD,298191
19334,1.306239829,103.8245137,2,ST. MARTIN'S DR,257989
19335,1.306729336,103.8239843,6,ST. MARTIN'S DR,257992
19336,1.305709699,103.8244638,1,ST. MARTIN'S DR,257988
19337,1.327919554,103.8638463,38,ST. MICHAEL'S RD,328008
19338,1.326451026,103.8627996,19,ST. MICHAEL'S RD,327978
19339,1.328712529,103.8584506,65A,JLN TENTERAM,328958
19340,1.325055225,103.8651782,1,JLN TAMAN,329022
19341,1.371859243,103.8325194,7,ST. NICHOLAS VIEW,567970
19342,1.371900501,103.8324789,9,ST. NICHOLAS VIEW,567972
19343,1.372396769,103.8326923,20,ST. NICHOLAS VIEW,567983
19344,1.372168412,103.8321998,21,ST. NICHOLAS VIEW,567984
19345,1.372429527,103.8322941,31,ST. NICHOLAS VIEW,567994
19346,1.372716018,103.8328476,32,ST. NICHOLAS VIEW,567995
19347,1.372731663,103.8328005,34,ST. NICHOLAS VIEW,567997
19348,1.372580812,103.8323434,37,ST. NICHOLAS VIEW,568000
19349,1.372991213,103.8328419,44,ST. NICHOLAS VIEW,568007
19350,1.374220855,103.8327052,93,ST. NICHOLAS VIEW,568036
19351,1.374609249,103.8327144,103,ST. NICHOLAS VIEW,568041
19352,1.308523602,103.9138805,49,ST. PATRICK'S RD,424167
19353,1.307408785,103.9102193,12,ST. PATRICK'S RD,424125
19354,1.30741604,103.9102789,12A,ST. PATRICK'S RD,424126
19355,1.307427525,103.910337,12B,ST. PATRICK'S RD,424127
19356,1.308564715,103.9132726,41,ST. PATRICK'S RD,424164
19357,1.30842365,103.9135654,45,ST. PATRICK'S RD,424166
19358,1.308177596,103.9146518,60,ST. PATRICK'S RD,423467
19359,1.307522526,103.9149252,56,ST. PATRICK'S RD,424171
19360,1.307204199,103.915058,50,ST. PATRICK'S RD,424216
19361,1.307146151,103.9147722,52,ST. PATRICK'S RD,424217
19362,1.307850048,103.9147885,58,ST. PATRICK'S RD,424218
19363,1.307991621,103.9129781,359,TELOK KURAU RD,423878
19364,1.307840531,103.9130443,365,TELOK KURAU RD,423881
19365,1.307588851,103.9131493,375,TELOK KURAU RD,423886
19366,1.307338215,103.9132588,383,TELOK KURAU RD,423892
19367,1.307678422,103.9167622,498,EAST COAST RD,429102
19368,1.305661279,103.8260533,29,TANGLIN RD,247911
19369,1.305128098,103.8257815,31,TANGLIN RD,247912
19370,1.305569989,103.8266024,33,TANGLIN RD,247913
19371,1.297508805,103.8362688,40,ST. THOMAS WALK,238120
19372,1.297935883,103.8364375,33,ST. THOMAS WALK,238113
19373,1.298410361,103.8358983,31,ST. THOMAS WALK,238141
19374,1.297535984,103.8360126,38,ST. THOMAS WALK,238118
19375,1.325749311,103.8826219,20,SALLIM RD,387635
19376,1.298401644,103.8353573,23,ST. THOMAS WALK,238108
19377,1.283263223,103.8496265,3,CHURCH ST,49483
19378,1.323229065,103.8977051,100,EUNOS AVE 7,409572
19379,1.321841399,103.8410428,299,THOMSON RD,307652
19380,1.295970748,103.8717504,181,TG RHU RD,436922
19381,1.295945779,103.8713699,183,TG RHU RD,436923
19382,1.295696632,103.8703256,185,TG RHU RD,436924
19383,1.295991488,103.8706594,187,TG RHU RD,436925
19384,1.296749742,103.871405,191,TG RHU RD,436927
19385,1.309451967,103.9028838,152K,TEMBELING RD,423480
19386,1.309947158,103.9028652,152A,TEMBELING RD,423656
19387,1.310017532,103.9030095,156,TEMBELING RD,423665
19388,1.309981888,103.9030362,158,TEMBELING RD,423667
19389,1.299941797,103.7894043,1,FUSIONOPOLIS VIEW,138577
19390,1.282397138,103.8584054,10,BAYFRONT AVE,18956
19391,1.378794488,103.959947,163A,JLN LOYANG BESAR,509414
19392,1.358062087,103.8760237,2,SIRAT PL,545817
19393,1.358582258,103.8757009,22,SIRAT PL,545832
19394,1.358701351,103.8755905,28,SIRAT PL,545835
19395,1.358426502,103.8754001,32,SIRAT PL,545837
19396,1.358234074,103.8752068,42,SIRAT PL,545842
19397,1.2832019,103.8068509,3,DEPOT CL,109840
19398,1.324945587,103.8263055,12,MERRYN TER,298420
19399,1.323576723,103.8260052,15,MERRYN DR,298547
19400,1.323550178,103.8259527,17,MERRYN DR,298548
19401,1.325681546,103.8257007,31,MERRYN AVE,298603
19402,1.329644103,103.8692331,1,PHENG GECK AVE,348196
19403,1.300132914,103.8887682,2A,MARGATE RD,438073
19404,1.449357592,103.8118401,28,WOODLANDS LOOP,738308
19405,1.302227897,103.8466316,99,SOPHIA RD,228189
19406,1.312624591,103.9112487,64A,LOR K TELOK KURAU,425674
19407,1.416040478,103.8434894,513A,YISHUN ST 51,761513
19408,1.415722025,103.8436477,513B,YISHUN ST 51,762513
19409,1.415407189,103.8438006,513C,YISHUN ST 51,763513
19410,1.415632887,103.8443269,513D,YISHUN ST 51,764513
19411,1.386657515,103.8604633,4,SARACA WALK,807241
19412,1.386236339,103.8600679,11,SARACA WALK,807248
19413,1.386624015,103.8601383,12,SARACA WALK,807249
19414,1.38618879,103.8594944,21,SARACA WALK,807258
19415,1.386571968,103.8597247,24,SARACA WALK,807261
19416,1.387263331,103.8607404,18,SARACA VIEW,807295
19417,1.387545394,103.8594428,51,SARACA VIEW,807317
19418,1.387666106,103.8592652,55,SARACA VIEW,807321
19419,1.387915008,103.8595097,58,SARACA VIEW,807323
19420,1.386006255,103.8605398,148,SARACA RD,807417
19421,1.385971393,103.8601683,154,SARACA RD,807420
19422,1.385898367,103.8596547,164,SARACA RD,807425
19423,1.386869179,103.8597964,21,SARACA PL,807454
19424,1.387177257,103.8591967,38,SARACA PL,807467
19425,1.386463804,103.8588649,7,SARACA DR,807508
19426,1.385199719,103.8588712,15,SARACA TER,805476
19427,1.384979835,103.8588796,23,SARACA TER,805480
19428,1.384512618,103.8588891,39,SARACA TER,805488
19429,1.384204368,103.8588834,49,SARACA TER,805493
19430,1.383679174,103.8588873,71,SARACA TER,805504
19431,1.383073024,103.858902,103,SARACA TER,805520
19432,1.280537498,103.7885341,49B,LOR SARHAD,119163
19433,1.320343032,103.9079525,122,LOR SARINA,416696
19434,1.320489083,103.9077401,130,LOR SARINA,416700
19435,1.320892056,103.9081433,146,LOR SARINA,416709
19436,1.321013335,103.9076542,162,LOR SARINA,416720
19437,1.313615859,103.8364787,7,SARKIES RD,258127
19438,1.349828702,103.9613966,31,SIMEI RISE,528779
19439,1.349786849,103.9616506,33,SIMEI RISE,528780
19440,1.349715807,103.9618918,35,SIMEI RISE,528781
19441,1.349567802,103.9621795,37,SIMEI RISE,528782
19442,1.349417552,103.9623839,39,SIMEI RISE,528783
19443,1.349230117,103.9625579,41,SIMEI RISE,528784
19444,1.349015718,103.9626891,43,SIMEI RISE,528785
19445,1.348528217,103.9628452,47,SIMEI RISE,528787
19446,1.348593985,103.9622712,49,SIMEI RISE,528788
19447,1.348605831,103.9620161,51,SIMEI RISE,528789
19448,1.348660893,103.9617664,53,SIMEI RISE,528790
19449,1.348761578,103.961533,55,SIMEI RISE,528791
19450,1.348904036,103.9613192,57,SIMEI RISE,528792
19451,1.349083313,103.9611389,59,SIMEI RISE,528793
19452,1.349352565,103.9609609,61,SIMEI RISE,528794
19453,1.349591675,103.96086,63,SIMEI RISE,528795
19454,1.349403262,103.9615786,67,SIMEI RISE,528797
19455,1.332953019,103.7681636,18,ENG KONG DR,599346
19456,1.333250126,103.768924,23,ENG KONG DR,599351
19457,1.332931003,103.7678085,34,ENG KONG DR,599362
19458,1.349704145,103.7030727,5,JURONG WEST AVE 5,649485
19459,1.301008753,103.8357274,2,ORCHARD LINK,237978
19460,1.321625885,103.8521701,245,BALESTIER RD,329929
19461,1.312739629,103.8666917,50,KALLANG AVE,339505
19462,1.299364804,103.8486874,1,ZUBIR SAID DR,227968
19463,1.332838733,103.7358206,15,SCIENCE CENTRE RD,609081
19464,1.318236041,103.8808331,11,SIMS DR,387385
19465,1.309808987,103.8349179,28,SCOTTS RD,228223
19466,1.312365177,103.8367225,43,SCOTTS RD,228239
19467,1.305799414,103.8330747,6,SCOTTS RD,228209
19468,1.305806097,103.8330596,8,SCOTTS RD,228238
19469,1.307089324,103.8314458,25,SCOTTS RD,228220
19470,1.308972464,103.8301523,8,ARDMORE PK,259963
19471,1.3055682,103.9066966,24,SEA AVE,424244
19472,1.338305483,103.952791,64,SEA BREEZE AVE,487575
19473,1.338806137,103.9525182,90,SEA BREEZE AVE,487588
19474,1.377949322,103.9599671,26,PASIR RIS LINK,518145
19475,1.37778944,103.9596185,28,PASIR RIS LINK,518146
19476,1.377500766,103.9594207,30,PASIR RIS LINK,518147
19477,1.377427793,103.9598772,18,PASIR RIS LINK,518156
19478,1.37752539,103.9602393,20,PASIR RIS LINK,518157
19479,1.378122176,103.9602343,22,PASIR RIS LINK,518158
19480,1.375918198,103.9587978,1,PASIR RIS RISE,518080
19481,1.375904885,103.958503,3,PASIR RIS RISE,518081
19482,1.375904888,103.9581781,5,PASIR RIS RISE,518082
19483,1.376234759,103.9579474,7,PASIR RIS RISE,518083
19484,1.376521174,103.9579521,9,PASIR RIS RISE,518084
19485,1.376801224,103.9579624,11,PASIR RIS RISE,518085
19486,1.377088873,103.957966,13,PASIR RIS RISE,518086
19487,1.377499836,103.9588594,15,PASIR RIS RISE,518087
19488,1.377223091,103.9588458,17,PASIR RIS RISE,518088
19489,1.376937301,103.9588295,19,PASIR RIS RISE,518089
19490,1.376648404,103.9588008,21,PASIR RIS RISE,518090
19491,1.376358304,103.958771,23,PASIR RIS RISE,518091
19492,1.300017668,103.8951001,19,JLN SEDAP,438275
19493,1.300275817,103.8956349,31,JLN SEDAP,438287
19494,1.299930253,103.8959317,36,JLN SEDAP,438292
19495,1.300453093,103.8941163,1,JLN SEAVIEW,438315
19496,1.300756238,103.8950894,23,JLN SEAVIEW,438337
19497,1.30051464,103.8955536,32,JLN SEAVIEW,438346
19498,1.301164246,103.8963261,51,JLN SEAVIEW,438365
19499,1.301483492,103.8969037,61,JLN SEAVIEW,438374
19500,1.301398169,103.896893,63,JLN SEAVIEW,438376
19501,1.299351542,103.8949448,84,JLN SEAVIEW,438397
19502,1.299278446,103.8946917,90,JLN SEAVIEW,438403
19503,1.299494746,103.896526,101,JLN SEAVIEW,438411
19504,1.299213443,103.8957563,119,JLN SEAVIEW,438420
19505,1.287650672,103.8400085,52,CHIN SWEE RD,169875
19506,1.295606366,103.791257,26,AYER RAJAH CRES,139944
19507,1.298656689,103.7641136,119,WEST COAST CRES,126777
19508,1.298941499,103.7639221,121,WEST COAST CRES,126778
19509,1.299170078,103.7645453,123,WEST COAST CRES,126779
19510,1.239784946,103.8372771,55,COVE WAY,98307
19511,1.239389214,103.837535,57,COVE WAY,98308
19512,1.239927069,103.8380411,59,COVE WAY,98309
19513,1.309655691,103.9201909,11,JLN SELENDANG DELIMA,457418
19514,1.309585959,103.9200277,17,JLN SELENDANG DELIMA,457423
19515,1.310441263,103.9204715,4,JLN SAUDARA KU,457441
19516,1.310540401,103.9206202,10,JLN SAUDARA KU,457447
19517,1.310952507,103.9206993,11,JLN SAUDARA KU,457448
19518,1.310620262,103.9208022,14,JLN SAUDARA KU,457450
19519,1.309553255,103.9211222,12,JLN PUTERI JULA JULI,457476
19520,1.310281547,103.9194103,23,JLN KERIS,457557
19521,1.310333899,103.9195796,29,JLN KERIS,457562
19522,1.310064466,103.9197605,30,JLN KERIS,457563
19523,1.310082523,103.9210277,14,JLN DONDANG SAYANG,457641
19524,1.308963545,103.9212132,6,JLN BULOH PERINDU,457664
19525,1.308498167,103.9218007,15,JLN BULOH PERINDU,457673
19526,1.308122407,103.920083,39,JLN BULOH PERINDU,457697
19527,1.308600642,103.9207207,54,JLN BULOH PERINDU,457712
19528,1.308432588,103.9199525,55A,JLN BULOH PERINDU,457714
19529,1.309455983,103.9203392,10,JLN AZAM,457853
19530,1.310618002,103.9226588,10A,EAST COAST TER,458921
19531,1.310742579,103.9229889,16,EAST COAST TER,458928
19532,1.31053164,103.9194045,568,EAST COAST RD,458984
19533,1.310691862,103.9197727,580,EAST COAST RD,458990
19534,1.385533871,103.8397357,491,YIO CHU KANG RD,787078
19535,1.385002282,103.8403007,493,YIO CHU KANG RD,787079
19536,1.384674461,103.8396683,495,YIO CHU KANG RD,787080
19537,1.38512785,103.8392622,499,YIO CHU KANG RD,787082
19538,1.352224425,103.8415443,5,PEMIMPIN DR,576149
19539,1.352170313,103.8409664,7,PEMIMPIN DR,576150
19540,1.375636987,103.9606441,13,PASIR RIS LINK,518181
19541,1.375701544,103.9604053,15,PASIR RIS LINK,518182
19542,1.376176256,103.9604884,17,PASIR RIS LINK,518183
19543,1.376534024,103.960778,1,PASIR RIS LINK,518185
19544,1.376522511,103.9611046,3,PASIR RIS LINK,518186
19545,1.376489485,103.9613271,5,PASIR RIS LINK,518187
19546,1.376081463,103.9610379,7,PASIR RIS LINK,518188
19547,1.282420833,103.7831427,252,PASIR PANJANG RD,118617
19548,1.299530884,103.8998175,15,AMBER RD,439865
19549,1.335090899,103.7586118,81,TOH GUAN RD EAST,608606
19550,1.329825447,103.7994699,733,BT TIMAH RD,269748
19551,1.275960353,103.7959501,100C,PASIR PANJANG RD,118519
19552,1.387227629,103.7727901,465,SEGAR RD,670465
19553,1.386942955,103.7732991,466,SEGAR RD,670466
19554,1.386982434,103.7737885,467,SEGAR RD,670467
19555,1.387482618,103.7734672,468,SEGAR RD,670468
19556,1.387889257,103.7732879,469,SEGAR RD,670469
19557,1.388416407,103.7732636,470,SEGAR RD,670470
19558,1.388291646,103.7728948,471,SEGAR RD,670471
19559,1.387910963,103.7725725,472,SEGAR RD,670472
19560,1.388237313,103.7721445,473,SEGAR RD,670473
19561,1.38863382,103.7723883,474,SEGAR RD,670474
19562,1.38894624,103.7726372,475,SEGAR RD,670475
19563,1.38889499,103.7729059,476,SEGAR RD,670476
19564,1.389239397,103.7730648,477,SEGAR RD,670477
19565,1.389531276,103.7728749,478,SEGAR RD,670478
19566,1.389651984,103.7727109,479,SEGAR RD,670479
19567,1.389692486,103.7723788,480,SEGAR RD,670480
19568,1.389456481,103.7722259,481,SEGAR RD,670481
19569,1.389160997,103.7722919,482,SEGAR RD,670482
19570,1.388797251,103.772126,483,SEGAR RD,670483
19571,1.38840059,103.7718822,484,SEGAR RD,670484
19572,1.388681324,103.7713126,485,SEGAR RD,670485
19573,1.389240608,103.7716208,486,SEGAR RD,670486
19574,1.389173071,103.7711062,487,SEGAR RD,670487
19575,1.389526709,103.771409,488,SEGAR RD,670488
19576,1.387291051,103.7708221,455,SEGAR RD,670455
19577,1.38754537,103.7704424,456,SEGAR RD,670456
19578,1.388176496,103.7706913,457,SEGAR RD,670457
19579,1.388043942,103.7710676,458,SEGAR RD,670458
19580,1.387611612,103.7717174,459,SEGAR RD,670459
19581,1.387251466,103.7720835,460,SEGAR RD,670460
19582,1.386974345,103.7712801,461,SEGAR RD,670461
19583,1.389038849,103.768351,548A,SEGAR RD,671548
19584,1.389694033,103.7683858,549A,SEGAR RD,671549
19585,1.389112062,103.7673015,550A,SEGAR RD,671550
19586,1.389420736,103.7685737,548B,SEGAR RD,672548
19587,1.389737286,103.7678402,549B,SEGAR RD,672549
19588,1.389591191,103.767447,550B,SEGAR RD,672550
19589,1.38852629,103.7703529,546A,SEGAR RD,671546
19590,1.388063817,103.7700095,547A,SEGAR RD,671547
19591,1.388794537,103.7698918,546B,SEGAR RD,672546
19592,1.388437745,103.7692526,547B,SEGAR RD,672547
19593,1.388992571,103.7695007,546C,SEGAR RD,673546
19594,1.388538273,103.7687733,547C,SEGAR RD,673547
19595,1.388901126,103.7690032,547D,SEGAR RD,674547
19596,1.342965564,103.768529,1,JLN SELANTING,598368
19597,1.3234733,103.7926001,25,LIM TAI SEE WALK,267793
19598,1.323441559,103.792661,27,LIM TAI SEE WALK,267795
19599,1.456912052,103.8025454,24A,SENOKO STH RD,758099
19600,1.304080781,103.850019,189,SELEGIE RD,188332
19601,1.303024465,103.8498713,145,SELEGIE RD,188312
19602,1.303206671,103.8504934,8,SELEGIE RD,180008
19603,1.303460962,103.8507093,9,SELEGIE RD,180009
19604,1.303708794,103.8505372,10,SELEGIE RD,180010
19605,1.418811149,103.8645689,553,WEST CAMP RD,797763
